
Spring,2015,MILTON COFIELD, Tepper School of Business,70201,PROFSSNL & SRVC PROJ,A,Lect,26,72,36%,5.20,3.76,3.32,3.72,3.56,3.68,3.52,4.08,3.64,3.50

Spring,2015,REBECCA LESSEM, Tepper School of Business,70208,REGRESSION ANALYSIS,1,Lect,33,53,62%,7.67,3.61,3.64,3.70,3.36,3.48,3.33,4.12,3.12,3.21

Spring,2015,REBECCA LESSEM, Tepper School of Business,70208,REGRESSION ANALYSIS,2,Lect,14,33,42%,7.21,3.71,3.86,3.93,3.64,3.79,3.86,4.00,3.57,3.71

Spring,2015,JOHN GASPER, Tepper School of Business,70208,REGRESSION ANALYSIS,W,Lect,17,20,85%,10.19,4.53,4.47,4.71,4.35,4.47,4.53,4.71,4.53,4.47

Spring,2015,JOHN GASPER, Tepper School of Business,70208,REGRESSION ANALYSIS,X,Lect,28,29,97%,12.92,4.50,4.39,4.25,4.21,4.36,4.46,4.79,4.41,4.25

Spring,2015,MARK FICHMAN, Tepper School of Business,70311,ORGNZTN BEHAVIOR,A,Lect,15,32,47%,6.40,4.07,4.00,3.93,3.47,4.33,4.27,4.27,4.07,3.93

Spring,2015,MARK FICHMAN, Tepper School of Business,70311,ORGNZTN BEHAVIOR,B,Lect,23,49,47%,6.17,4.04,4.13,4.17,3.39,4.22,4.35,3.70,3.96,3.87

Spring,2015,MARK FICHMAN, Tepper School of Business,70311,ORGNZTN BEHAVIOR,C,Lect,19,49,39%,4.53,3.58,3.84,3.26,3.05,3.74,3.84,3.21,3.63,3.47

Spring,2015,LILY MORSE, Tepper School of Business,70321,NEGOTIATN CNFLCT RES,A,Lect,19,27,70%,5.63,4.58,4.47,4.68,4.42,4.74,4.63,4.74,4.53,4.58

Spring,2015,JOSEPH HORNACK, Tepper School of Business,70332,BUS SOCIETY & ETHICS,A,Lect,38,62,61%,6.53,3.71,4.05,3.92,3.41,4.13,3.89,4.39,3.74,3.71

Spring,2015,JOSEPH HORNACK, Tepper School of Business,70332,BUS SOCIETY & ETHICS,B,Lect,23,40,58%,6.48,3.78,4.09,4.00,3.74,4.00,3.91,4.30,3.74,3.70

Spring,2015,DAVID GRAY, Tepper School of Business,70332,BUS SOCIETY & ETHICS,W,Lect,35,50,70%,13.12,4.00,4.20,4.21,4.00,4.11,4.20,3.83,4.06,3.80

Spring,2015,PARAM SINGH, Tepper School of Business,70339,INFO TCHNGY FINANCE,A,Lect,12,24,50%,5.00,4.25,4.17,4.17,4.33,4.17,4.00,4.50,4.50,4.33

Spring,2015,CHRISTOPHER WYATT, Tepper School of Business,70340,BUSINESS COMMUNCTNS,A,Lect,21,29,72%,7.00,4.85,4.60,4.60,4.50,4.70,4.50,4.65,4.60,4.65

Spring,2015,CHRISTOPHER WYATT, Tepper School of Business,70340,BUSINESS COMMUNCTNS,B,Lect,12,29,41%,5.50,4.67,4.33,4.67,4.50,4.83,4.75,4.75,4.58,4.67

Spring,2015,V.EMILY STARK, Tepper School of Business,70340,BUSINESS COMMUNCTNS,C,Lect,15,29,52%,8.60,4.33,4.27,4.53,4.60,4.53,4.47,4.73,4.47,4.33

Spring,2015,JOHN HOOKER, Tepper School of Business,70342,MANAGE ACRSS CLTURES,A,Lect,41,74,55%,4.63,4.22,4.41,4.34,3.78,4.41,4.32,4.15,4.02,4.20

Spring,2015,JOHN HOOKER, Tepper School of Business,70342,MANAGE ACRSS CLTURES,B,Lect,41,76,54%,4.85,4.59,4.49,4.59,4.22,4.59,4.54,4.29,4.41,4.49

